Race,Highest_Education,Gender,PTOT_R,PEARNVAL,A_MARITL,HEA,MIG_DIV
1,43,1,1,0,1,1,4
1,43,2,4,9000,1,1,4
1,0,2,0,0,7,1,4
1,0,1,0,0,7,1,4
1,42,2,41,93000,4,3,4
1,39,1,4,0,7,4,4
1,43,1,13,32000,5,2,4
1,42,1,6,13000,1,3,4
1,39,2,1,0,1,3,4
1,37,2,1,0,7,3,4
1,0,1,0,0,7,3,4
1,0,2,0,0,7,3,4
1,0,2,0,0,7,3,4
1,39,2,6,0,4,4,4
1,43,1,32,75000,7,2,4
1,46,2,25,62450,7,1,4
1,43,2,15,36000,7,2,4
1,43,2,34,75000,5,2,4
1,43,2,24,58000,1,3,4
1,45,1,37,60000,1,3,4
1,42,1,8,0,7,4,4
1,41,1,17,40000,7,2,4
1,42,2,27,65000,7,2,4
1,43,1,15,36000,1,1,4
1,40,2,3,6500,1,1,4
1,45,1,40,20000,1,3,4
1,43,2,41,50000,1,3,4
1,44,2,29,0,1,3,4
1,43,1,40,0,1,3,4
1,44,2,41,87000,1,1,4
1,42,1,34,63000,1,1,4
1,40,2,19,38000,1,3,4
1,41,1,5,10000,1,3,4
1,39,1,14,33800,5,1,4
1,38,2,1,0,7,1,4
1,0,1,0,0,7,1,0
1,39,2,24,50000,5,1,4
1,44,2,16,39000,1,2,4
1,40,1,13,31000,1,3,4
1,41,1,27,60000,7,2,4
1,42,2,7,0,5,3,4
1,44,1,33,72000,7,2,4
1,40,1,11,0,4,4,4
1,39,1,1,0,7,3,4
1,40,1,20,14200,1,2,4
1,43,2,22,50000,1,2,4
1,43,2,40,97000,1,2,4
1,43,1,21,50000,1,3,4
1,39,1,17,40000,5,2,4
1,40,2,7,21000,1,2,4
1,41,1,35,72000,1,2,4
1,0,1,0,0,7,2,4
1,40,2,13,0,1,3,4
1,39,1,4,0,1,3,4
1,43,2,29,70000,1,2,4
1,40,1,25,48000,1,2,4
1,43,2,23,52000,5,3,4
1,43,2,22,53000,7,3,4
4,44,1,11,23892,3,2,4
1,43,1,23,0,1,3,4
1,43,2,17,0,1,3,4
1,43,1,38,90000,1,1,4
1,43,2,22,52000,1,1,4
1,0,1,0,0,7,1,0
1,43,2,22,0,1,2,4
1,44,1,1,0,1,2,4
1,40,2,20,0,5,2,4
1,42,2,29,70000,1,2,4
1,42,1,23,52000,1,3,4
1,40,2,14,30000,7,2,4
1,43,1,10,0,4,2,4
1,41,1,27,0,1,2,4
1,41,2,41,0,1,2,4
1,42,2,12,0,5,2,4
1,39,1,14,34000,5,1,4
5,40,1,10,23000,5,3,4
5,43,2,20,0,5,2,4
1,43,2,5,0,1,4,4
1,45,1,11,4000,1,3,4
1,41,2,19,45000,1,1,4
1,39,1,5,0,1,1,4
1,39,1,4,0,7,4,4
1,39,1,1,0,7,4,4
1,43,2,8,18000,1,2,4
1,43,1,37,90000,1,2,4
1,42,2,14,32500,7,3,4
1,40,2,10,0,4,4,4
1,0,2,0,0,7,1,4
1,39,2,3,6000,1,3,4
1,43,1,27,65000,1,3,4
1,0,2,0,0,7,1,4
1,37,2,1,0,7,5,4
1,37,2,1,0,7,1,4
1,0,2,0,0,7,1,4
1,43,2,25,62000,1,1,4
1,43,1,14,33280,1,1,4
1,43,1,25,60000,7,1,4
4,40,1,4,9000,7,2,4
1,39,2,11,27000,7,3,4
1,39,1,9,22000,7,3,4
1,42,2,12,26000,6,2,4
1,0,2,0,0,7,2,4
1,39,2,11,25000,5,3,4
1,40,2,20,47770,7,3,4
1,43,2,32,0,4,2,4
1,44,1,21,0,4,2,4
6,40,2,21,52000,7,3,4
1,39,2,7,0,4,4,4
1,44,1,24,58000,1,2,4
1,42,2,31,52000,1,2,4
1,0,1,0,0,7,2,4
1,0,2,0,0,7,3,4
1,40,1,41,122000,5,3,4
1,39,2,5,0,5,3,4
1,37,1,1,0,7,3,4
1,43,1,25,60000,7,1,4
1,40,1,41,11000,1,2,4
1,41,2,8,16000,1,2,4
1,36,1,6,12735,5,5,4
1,37,1,8,0,5,3,4
1,43,2,11,25000,1,1,4
1,40,1,7,15000,1,1,4
1,0,2,0,0,7,1,4
1,42,1,8,12000,7,4,4
1,44,2,27,0,4,1,4
1,39,2,1,0,1,3,4
1,41,1,31,76500,1,3,4
1,0,1,0,0,7,3,4
1,0,2,0,0,7,3,4
1,0,2,0,0,7,3,4
1,0,2,0,0,7,3,4
1,0,1,0,0,7,3,4
1,0,1,0,0,7,3,4
1,0,2,0,0,7,3,4
1,0,1,0,0,7,3,4
1,0,1,0,0,7,3,4
1,0,2,0,0,7,3,0
1,43,1,41,95000,1,3,4
1,41,2,21,49500,1,3,4
1,43,2,28,30136,5,1,4
1,43,2,10,22880,7,2,4
1,40,1,18,12000,7,1,4
1,40,1,4,1544,7,1,4
2,40,1,6,13000,7,5,4
2,35,2,1,0,3,5,4
2,41,1,4,9724,7,1,4
1,42,1,18,43500,7,1,4
2,44,1,41,128000,5,1,4
2,42,1,35,80000,3,4,4
1,44,2,27,0,4,2,4
1,40,1,7,0,1,3,4
1,43,2,1,0,1,4,4
10,43,2,41,160000,7,4,4
1,43,2,13,30000,7,3,4
4,42,1,1,0,1,2,4
4,39,2,14,32000,1,3,4
4,40,1,25,60000,7,1,4
1,42,2,13,30000,5,2,4
1,36,2,2,3700,7,2,4
1,0,1,0,0,7,2,4
1,43,1,24,15000,1,1,4
1,39,2,29,65000,1,1,4
1,43,1,41,60000,1,1,4
1,43,2,41,120000,1,1,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
2,46,1,37,90000,1,4,4
2,40,2,15,34952,1,1,4
1,41,2,17,40000,1,2,4
1,39,1,17,40000,1,2,4
1,0,1,0,0,7,2,4
1,0,1,0,0,7,2,4
1,38,2,12,29000,6,2,4
1,37,2,1,0,7,2,4
1,0,2,0,0,7,2,4
1,40,1,15,6000,1,3,4
1,42,2,21,34000,1,2,4
1,41,1,18,20000,1,2,4
1,43,2,41,74000,1,2,4
1,44,1,41,135000,1,2,4
1,43,2,30,72000,1,2,4
1,34,2,1,0,7,2,4
1,0,2,0,0,7,2,4
1,0,2,0,0,7,2,4
1,31,2,1,0,1,3,4
1,32,1,20,14200,1,3,4
1,43,1,8,18920,7,2,4
1,34,1,10,13002,1,1,4
1,34,2,1,0,1,1,4
1,36,1,1,900,7,1,4
1,0,2,0,0,7,1,4
1,0,1,0,0,7,1,4
1,0,2,0,0,7,1,4
7,38,2,12,29000,7,2,4
10,0,1,0,0,7,2,4
10,0,1,0,0,7,2,4
3,0,1,0,0,7,2,4
7,0,1,0,0,7,2,4
3,0,2,0,0,7,2,4
3,0,2,0,0,7,2,4
7,39,1,21,52000,7,3,4
1,43,1,19,45000,1,1,4
1,42,2,15,36000,1,1,4
1,36,2,1,0,7,1,4
1,40,2,21,52000,7,3,4
2,0,1,0,0,7,3,4
1,43,2,33,80000,1,2,4
1,39,1,21,50000,1,2,4
1,40,2,5,10000,7,2,4
1,0,1,0,0,7,2,4
2,39,2,1,0,5,4,4
6,39,1,12,100,7,5,4
3,41,2,8,0,4,5,4
1,39,1,17,40000,1,2,4
4,43,2,21,50000,1,2,4
8,0,1,0,0,7,1,4
8,0,1,0,0,7,2,4
2,44,1,37,90000,3,1,4
1,42,1,22,54001,1,2,4
1,40,2,18,42000,1,2,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,4
4,43,2,8,18000,4,3,4
4,40,2,7,13000,7,2,4
4,35,2,1,0,7,2,4
1,43,1,21,50000,1,2,4
1,43,2,18,40000,1,1,4
1,0,1,0,0,7,1,4
1,43,2,21,52000,1,2,4
2,39,1,19,45000,1,2,4
6,0,2,0,0,7,1,4
1,43,2,20,48963,1,1,4
1,40,1,23,55000,1,1,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,4
2,39,1,10,23000,1,3,4
2,39,2,15,35000,1,2,4
1,43,2,16,39000,1,2,4
4,44,1,41,128000,1,2,4
1,40,1,1,0,7,2,4
1,43,1,41,299282,1,2,4
1,43,2,39,86500,1,2,4
1,0,1,0,0,7,2,4
1,0,1,0,0,7,2,4
1,0,1,0,0,7,2,4
1,40,1,41,85000,1,2,4
1,40,2,28,68000,1,2,4
1,36,2,3,7000,7,2,4
1,0,2,0,0,7,1,4
1,44,1,25,50000,1,1,4
1,43,2,17,39000,1,1,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
4,39,1,15,0,1,3,4
4,35,2,9,20000,1,3,4
1,39,2,8,18000,1,2,4
1,43,1,26,2500,1,2,4
1,0,1,0,0,7,2,4
1,42,2,13,31200,1,1,4
1,43,1,35,85000,1,1,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,4
1,41,1,4,0,1,3,4
1,42,2,35,80000,1,3,4
1,39,1,12,0,1,2,4
1,39,2,5,0,1,4,4
1,42,2,23,9000,1,1,4
1,46,1,41,210000,1,1,4
1,40,2,6,0,1,2,4
1,39,1,18,42000,1,2,4
1,39,2,11,0,5,3,4
1,40,1,1,0,7,2,4
1,43,1,30,70000,7,2,4
1,39,1,33,80000,1,2,4
1,43,2,23,55300,1,2,4
1,40,2,2,4000,7,2,4
1,36,2,1,1500,7,2,4
1,33,1,15,37000,1,2,4
1,31,2,1,0,1,2,4
1,39,1,4,8840,7,2,4
1,40,2,7,0,7,2,4
1,0,2,0,0,7,2,4
1,40,1,12,28000,7,3,4
1,39,1,13,30000,7,3,4
1,39,1,13,16600,7,2,4
1,42,2,29,37000,4,3,4
1,37,1,2,3200,7,2,4
1,35,1,1,0,7,2,4
1,0,1,0,0,7,2,4
1,44,1,34,0,1,2,4
1,43,2,23,0,1,2,4
1,42,2,22,30000,1,1,4
1,42,1,26,10000,1,4,4
1,39,2,24,59001,1,3,4
1,40,1,9,20000,1,2,4
1,40,2,13,32000,1,2,4
1,41,1,33,78000,1,1,4
1,43,1,22,48000,7,2,4
1,42,1,24,42800,1,2,4
1,39,2,19,45000,1,3,4
1,41,1,32,78000,1,2,4
1,41,2,15,34000,1,2,4
1,0,2,0,0,7,1,4
1,39,2,3,0,4,4,4
5,33,2,1,300,6,2,10
5,0,1,0,0,7,1,10
5,0,1,0,0,7,1,10
5,0,2,0,0,7,1,10
5,0,2,0,0,7,1,10
5,31,2,1,500,6,1,10
1,43,1,41,0,1,4,4
1,39,2,6,0,1,4,4
1,42,1,40,68000,1,1,4
1,40,2,41,114000,1,1,4
1,36,1,3,5000,7,1,4
1,0,2,0,0,7,1,4
1,40,2,13,31800,7,3,4
1,39,1,14,34000,6,3,4
1,39,1,37,90000,7,3,4
1,45,2,13,32000,7,3,4
1,44,2,21,50000,1,1,4
1,43,1,20,48000,1,1,4
1,0,1,0,0,7,1,4
1,0,2,0,0,7,1,4
1,0,1,0,0,7,1,4
1,39,1,22,53000,1,1,4
1,40,2,1,1701,1,1,4
1,36,2,1,0,7,1,4
1,0,1,0,0,7,1,4
1,39,1,17,42000,1,4,4
1,43,2,29,56000,1,2,4
1,43,1,24,52000,1,3,4
1,43,2,23,55000,1,2,4
1,39,2,7,9870,6,5,4
1,43,1,12,29880,5,2,4
1,41,1,25,61000,5,4,4
1,41,2,30,60528,5,4,4
1,40,2,23,56000,7,4,4
1,0,2,0,0,7,2,4
1,0,1,0,0,7,2,4
1,35,1,35,87000,1,2,4
1,35,2,15,34500,1,2,4
1,35,2,1,0,7,2,4
1,33,2,4,3000,1,2,4
1,39,1,15,35000,1,2,4
1,35,1,4,0,5,3,4
1,39,2,23,55000,1,1,4
1,33,1,17,42000,1,1,4
1,37,2,1,0,7,1,4
1,39,2,4,0,4,2,4
1,33,1,16,38000,1,3,4
1,33,2,2,2500,1,4,4
1,39,1,11,25000,6,2,4
1,33,1,10,22943,7,3,4
1,40,1,10,23000,7,3,4
1,39,2,1,0,7,3,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,0
1,42,2,7,17000,1,2,4
1,39,1,41,120000,1,2,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
1,0,2,0,0,7,1,4
1,0,1,0,0,7,1,4
1,39,2,9,21000,1,1,4
1,40,1,33,80000,1,1,4
1,0,1,0,0,7,1,4
1,0,2,0,0,7,1,4
1,43,1,41,295000,5,2,4
1,0,2,0,0,7,2,4
1,0,1,0,0,7,2,4
1,42,1,35,85000,1,2,4
1,42,2,19,45000,1,2,4
1,0,2,0,0,7,3,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
1,41,1,27,65000,5,1,4
1,36,2,1,0,7,1,4
1,0,2,0,0,7,1,4
1,39,2,9,20000,5,1,4
1,40,2,5,11241,1,2,4
1,40,1,23,50000,1,2,4
1,0,1,0,0,7,2,4
1,0,2,0,0,7,2,4
1,0,2,0,0,7,2,0
1,39,2,4,0,7,1,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
1,0,2,0,0,7,1,4
1,40,1,17,40000,7,1,4
1,42,2,7,14000,7,3,4
1,41,1,13,30000,7,1,4
1,0,1,0,0,7,1,4
1,35,1,33,80000,7,3,4
1,39,2,7,0,1,2,4
1,40,1,9,0,1,2,4
1,42,1,41,126000,1,3,4
1,44,2,41,119000,1,3,4
1,43,1,32,76000,1,1,4
1,41,2,18,35002,1,1,4
1,0,1,0,0,7,1,4
1,0,2,0,0,7,1,4
1,44,1,41,260000,1,1,4
1,39,2,1,0,1,1,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,0
1,39,1,8,0,7,2,4
1,41,1,12,28500,7,4,4
1,40,1,30,34000,1,2,4
1,43,2,17,40000,1,2,4
1,41,1,3,0,7,2,4
1,41,2,13,19248,5,1,4
1,35,2,1,0,7,1,4
1,0,1,0,0,7,1,4
1,39,2,10,23000,1,3,4
1,39,1,18,43000,1,3,4
1,38,1,1,0,7,5,4
1,0,2,0,0,7,3,4
1,40,2,34,83000,1,1,4
1,39,1,1,0,1,1,4
1,34,2,1,0,7,1,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,4
1,43,2,22,49000,5,1,4
1,40,2,9,18000,7,1,4
1,40,1,4,5500,7,1,4
1,36,2,1,2000,7,1,4
1,43,1,41,150000,1,2,4
1,46,2,41,100000,1,2,4
1,36,2,1,0,7,1,4
1,42,1,20,0,1,3,4
1,43,2,22,0,1,3,4
1,40,2,20,0,4,2,4
1,42,1,41,100000,5,3,4
1,43,2,15,35000,5,3,4
1,43,2,16,35800,1,2,4
1,39,1,19,45000,1,2,4
1,37,2,4,8000,7,2,4
1,44,1,27,65000,1,1,4
1,43,2,15,35000,1,1,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,4
1,40,2,16,0,4,3,4
1,40,1,17,42000,1,1,4
1,42,2,15,37440,1,1,4
1,0,1,0,0,7,1,4
1,44,1,22,53000,1,2,4
1,40,2,11,25000,1,2,4
1,39,1,27,64000,7,1,4
3,39,2,5,12486,7,4,4
1,44,1,40,27000,7,2,4
1,41,1,14,34000,5,4,4
1,43,1,10,0,7,1,9
1,43,1,1,1000,7,2,4
1,40,1,16,0,4,1,4
1,40,2,13,0,5,2,4
1,43,1,37,90000,1,1,4
1,43,2,26,63000,1,1,4
1,0,2,0,0,7,1,4
1,0,1,0,0,7,1,4
1,39,2,14,33000,1,3,4
1,41,1,13,31000,1,3,4
1,46,2,19,9000,5,2,4
1,40,1,8,18000,1,1,4
1,39,2,1,0,1,1,4
1,37,1,1,0,7,1,4
1,0,1,0,0,7,1,4
1,44,1,29,72000,1,3,4
1,43,2,37,90000,1,3,4
1,38,1,1,2000,7,2,4
1,36,1,1,0,7,3,4
1,35,1,15,35620,7,3,4
1,40,2,6,0,5,3,4
1,40,1,2,3501,7,2,4
1,0,2,0,0,7,2,4
1,39,2,4,0,5,4,4
1,43,2,10,5000,5,3,4
1,42,2,9,20000,1,2,4
1,42,1,22,53555,1,2,4
1,40,2,40,48612,5,3,4
1,43,2,39,90000,1,1,4
1,39,1,23,55000,1,1,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,4
1,0,1,0,0,7,1,4
1,40,1,23,46000,3,4,4
1,39,1,41,45000,7,3,8
1,39,2,14,27000,6,4,4
1,0,2,0,0,7,2,4
1,0,1,0,0,7,2,4
1,39,2,11,25000,7,2,4
1,39,2,17,0,1,3,4
1,39,1,13,0,1,3,4
2,40,2,10,6000,5,4,4
2,39,1,11,26000,7,3,4
4,44,1,23,0,7,2,4
1,43,1,9,10000,7,2,4
1,44,2,8,3000,1,1,4
1,44,1,35,84000,1,1,4
1,36,2,4,8000,7,1,4
4,43,1,17,40000,1,1,4
1,43,2,21,50000,1,1,4
8,0,1,0,0,7,1,4
8,0,2,0,0,7,1,4
8,0,1,0,0,7,1,4
1,46,2,37,90000,7,1,4
1,43,1,25,60000,7,2,4
1,45,1,41,100000,1,3,4
1,43,2,23,56600,1,3,4
2,39,1,21,50000,7,3,4
1,43,2,15,36000,7,2,4
1,40,2,25,60000,7,1,4
1,0,1,0,0,7,1,4
1,0,2,0,0,7,1,4
1,43,2,9,5834,7,2,4
1,43,2,23,55000,7,2,4
1,43,1,41,150000,1,2,4
1,43,2,33,81641,1,2,4
1,38,2,4,8000,7,1,4
1,44,2,34,70000,5,1,4
1,43,2,11,24000,7,2,4
1,39,1,8,17680,7,2,4
1,38,1,14,33000,7,2,4
1,39,1,22,0,1,3,4
1,39,2,41,135000,1,2,4
1,46,2,41,173000,5,2,4
1,39,2,8,0,7,3,4
1,40,2,33,80000,7,2,4
4,43,2,1,0,1,1,10
4,44,1,29,72000,1,1,4
1,39,1,31,75000,5,3,4
1,43,2,24,52000,1,4,4
1,39,1,1,0,1,5,4
1,43,2,41,112000,1,2,4
1,43,1,13,31000,1,2,4
1,0,2,0,0,7,1,4
1,39,2,13,8000,4,2,4
1,39,2,15,25000,4,2,4
1,43,1,41,100000,1,3,4
1,43,2,41,110000,1,3,4
1,0,2,0,0,7,2,4
1,46,1,41,100000,7,3,4
1,40,2,41,185000,1,2,4
1,40,1,36,85000,1,3,4
1,42,1,28,67301,1,3,4
1,44,2,21,50000,1,3,4
1,0,2,0,0,7,2,4
1,0,2,0,0,7,2,4
1,44,1,18,0,1,3,4
1,40,2,4,0,1,3,4
1,43,2,41,200000,1,1,4
1,42,1,14,34000,1,2,4
1,31,2,3,5000,7,1,4
1,31,2,1,500,7,1,4
1,39,1,2,3000,1,3,4
1,39,2,13,31000,1,3,4
1,43,1,41,110000,1,3,4
1,44,2,41,130000,1,3,4
1,46,1,41,175000,1,2,4
1,44,2,12,29500,1,3,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,4
1,40,1,37,50000,1,2,4
1,40,2,41,120000,1,2,4
1,40,2,10,24000,7,1,4
1,38,2,6,13000,7,1,4
1,40,1,5,10000,7,2,4
1,41,2,11,0,3,2,4
1,44,2,41,0,1,2,4
1,44,1,41,0,1,2,4
1,43,2,9,20000,6,4,4
8,40,1,1,0,7,2,4
1,40,1,41,200000,1,2,4
1,40,2,4,8000,1,2,4
1,0,2,0,0,7,3,4
1,40,1,7,0,6,4,4
2,39,1,13,30100,7,3,4
4,43,1,41,122000,1,3,4
4,43,2,1,0,1,3,4
4,43,1,9,20000,7,3,4
4,43,2,24,57564,1,1,4
1,45,1,41,253000,1,1,4
1,0,1,0,0,7,1,4
1,0,2,0,0,7,1,4
1,43,2,14,1944,5,1,4
1,46,1,41,253000,1,1,4
1,43,2,1,0,1,2,4
1,35,1,1,0,7,1,4
1,0,2,0,0,7,1,4
1,0,1,0,0,7,1,4
1,39,2,25,60000,5,3,4
1,39,1,1,0,7,5,4
1,40,2,7,0,5,2,4
1,41,1,25,60000,7,2,4
1,32,2,12,28080,5,4,4
1,0,2,0,0,7,3,4
1,0,2,0,0,7,4,4
1,0,1,0,0,7,1,4
4,44,1,21,50000,1,1,4
4,45,2,41,175000,1,1,4
4,40,2,1,0,7,1,4
4,37,2,1,0,7,1,4
4,0,1,0,0,7,1,4
1,43,2,41,84000,1,2,4
1,43,1,36,78000,1,3,4
1,43,1,41,110000,1,3,4
1,46,2,41,100000,1,3,4
1,42,1,41,130000,1,1,4
1,39,2,11,25000,1,1,4
1,33,1,1,0,1,4,4
1,33,2,8,18500,1,4,4
1,40,1,7,15600,7,2,4
1,37,1,1,1200,7,2,4
1,43,2,31,0,4,1,4
1,39,1,12,0,1,3,4
1,39,2,6,0,1,3,4
1,41,2,41,85000,5,1,4
1,37,2,2,3000,7,1,4
1,40,1,7,0,1,3,4
1,39,2,19,0,1,3,4
1,40,2,6,0,1,3,4
1,39,1,15,36000,1,3,4
4,46,1,28,67000,1,3,4
4,44,2,1,0,1,3,4
1,39,1,25,55000,1,2,4
1,39,2,1,0,1,2,4
1,0,1,0,0,7,2,4
1,0,1,0,0,7,2,4
1,0,1,0,0,7,2,4
1,43,2,12,11002,1,1,4
1,43,1,31,75000,1,1,4
1,39,1,23,55000,1,2,4
1,41,1,26,63000,1,2,4
1,40,1,5,6720,7,2,4
1,43,1,33,76000,1,3,4
1,44,2,18,38500,1,2,4
1,41,2,7,0,4,2,4
1,41,1,23,54000,7,2,4
1,43,2,15,1800,4,2,4
1,43,2,35,85000,7,2,4
1,42,1,31,70000,1,1,4
1,43,2,27,40000,1,1,4
1,0,2,0,0,7,1,4
1,0,2,0,0,7,1,4
3,39,1,41,90000,1,2,4
3,39,2,21,50000,1,2,4
1,42,1,37,81500,7,1,4
1,42,2,15,35000,7,3,4
1,42,1,25,60000,7,3,4
1,43,2,1,0,7,1,10
1,40,1,29,70000,1,3,4
1,39,2,10,15000,1,3,4
2,39,2,4,5000,7,2,4
2,0,1,0,0,7,1,4
2,0,2,0,0,7,1,4
1,39,1,13,32000,1,1,4
1,39,2,1,0,1,1,4
1,0,1,0,0,7,1,4
2,42,2,7,0,4,3,4
2,39,1,10,23000,7,3,4
1,39,1,27,30000,1,2,4
1,43,2,20,48000,1,2,4
3,40,1,7,0,6,5,4
1,0,1,0,0,7,2,4
1,0,1,0,0,7,2,4
1,35,2,5,0,4,5,4
1,40,2,7,4500,5,5,4
1,40,2,13,30000,4,3,4
1,35,1,5,0,7,1,4
1,39,2,1,0,7,5,4
1,42,1,41,250000,1,2,4
1,43,2,41,990000,1,2,4
1,35,1,7,15000,7,2,4
1,36,1,1,0,7,3,4
2,31,2,5,0,3,3,10
2,0,1,0,0,7,3,10
1,46,1,41,120000,1,3,4
1,43,2,33,40000,1,3,4
1,0,1,0,0,7,2,4
1,0,2,0,0,7,2,4
1,0,2,0,0,7,2,4
1,43,1,41,250000,1,1,4
1,44,2,33,65000,1,1,4
1,40,1,1,2000,7,1,4
1,40,2,5,12000,7,1,4
1,43,1,14,29000,7,1,4
1,43,2,1,0,1,2,4
1,44,1,29,71000,1,1,4
1,0,1,0,0,7,2,4
1,0,2,0,0,7,2,4
1,0,2,0,0,7,2,4
1,46,1,41,186000,5,1,4
1,44,2,41,95000,6,1,4
2,43,1,35,33000,1,2,4
1,43,2,41,96000,1,2,4
2,37,2,1,400,7,2,4
1,39,1,31,75000,1,2,4
1,39,2,16,39000,1,2,4
2,44,2,28,68000,1,2,4
2,43,1,27,65000,1,2,4
2,0,1,0,0,7,1,4
2,0,1,0,0,7,1,4
2,0,1,0,0,7,1,4
1,43,2,17,39400,7,2,4
1,42,2,26,64000,7,2,4
1,40,1,21,50000,7,3,4
1,43,2,21,50000,7,3,4
1,43,1,21,47000,7,1,4
1,39,1,9,20000,5,2,4
1,39,1,1,0,7,5,4
1,44,2,25,60000,1,1,4
1,43,1,33,80000,1,1,4
1,0,1,0,0,7,1,4
1,40,2,5,10000,7,1,4
1,40,2,5,10000,7,2,4
1,39,1,24,55000,1,2,4
1,39,2,6,0,1,2,4
1,39,1,39,75000,1,1,4
1,39,2,18,0,1,1,4
1,39,2,18,40000,5,1,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
7,36,2,9,10000,7,3,4
1,37,1,1,170,7,2,4
1,0,2,0,0,7,2,4
1,0,1,0,0,7,3,4
1,0,2,0,0,7,3,4
1,37,1,1,0,7,2,4
2,39,2,9,0,7,1,4
2,40,2,13,30000,7,2,4
2,0,2,0,0,7,2,4
2,0,2,0,0,7,2,4
2,0,2,0,0,7,2,4
2,0,2,0,0,7,2,4
1,45,1,41,144000,5,1,4
1,39,1,27,67000,1,3,4
1,39,2,7,15000,1,3,4
1,40,1,21,50000,5,3,4
1,35,1,1,0,7,1,4
1,39,1,21,52000,1,2,4
1,39,2,16,38000,1,2,4
1,40,2,17,2000,1,1,4
1,40,1,15,0,1,1,4
2,43,2,8,0,6,4,4
1,43,1,21,50000,5,3,4
1,44,1,35,80800,1,1,2
1,43,2,41,180000,1,1,2
1,0,1,0,0,7,1,2
1,0,1,0,0,7,1,2
1,43,1,41,200000,3,2,4
1,43,2,26,62000,1,2,4
1,45,1,41,400000,1,2,4
1,39,2,10,24000,5,1,4
1,43,2,27,67000,5,2,4
1,44,2,41,110000,1,1,4
1,44,1,41,185000,1,1,4
1,37,2,1,0,7,1,4
1,37,2,1,0,7,1,4
1,46,2,23,55000,1,2,4
1,46,1,41,400000,1,2,4
2,40,2,12,0,1,3,4
2,35,1,7,0,1,3,4
2,38,2,34,75000,6,2,4
1,43,1,40,98000,1,3,4
1,43,2,21,48000,1,1,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
1,40,1,9,0,1,2,4
1,39,2,2,0,1,2,4
1,43,2,41,116768,7,2,4
1,40,2,29,71668,7,2,4
1,39,1,1,0,7,5,4
1,39,2,41,160000,7,2,4
1,37,1,1,0,7,5,4
1,40,1,9,20000,6,3,4
1,39,2,36,83000,1,2,4
1,44,1,19,45000,1,2,4
1,41,2,9,21000,7,2,4
1,33,2,1,0,1,3,4
1,39,1,9,20000,1,3,4
1,39,2,17,40731,6,3,4
1,38,1,1,0,6,3,4
1,0,1,0,0,7,3,4
1,40,1,7,16000,4,3,4
1,39,1,11,25000,7,2,4
1,36,2,1,0,7,2,4
1,39,2,15,0,7,2,4
1,40,1,23,0,1,2,4
1,39,2,33,75000,1,2,4
1,39,1,9,20000,1,3,4
1,39,2,13,30000,1,3,4
1,44,1,23,56000,1,1,4
1,44,2,3,5000,1,1,4
1,0,2,0,0,7,1,4
1,43,2,20,41840,4,3,4
1,41,2,9,21000,5,2,4
1,40,1,41,195000,5,3,4
1,39,2,1,0,7,3,4
1,40,2,11,6400,7,1,4
1,43,2,41,36000,1,3,4
1,44,1,40,78500,1,1,4
1,40,1,24,26000,7,1,4
2,44,1,15,27000,1,2,4
2,31,2,20,48000,1,2,4
1,43,2,27,66000,5,1,4
1,40,1,25,60000,7,2,4
1,44,1,41,30000,1,1,4
1,41,2,13,200,1,1,4
4,44,1,31,75001,1,2,4
4,39,2,9,20000,1,2,4
4,43,2,1,2000,7,2,4
4,35,1,1,0,7,2,4
1,43,2,18,0,4,2,4
1,41,2,28,68000,1,2,4
1,41,1,18,38000,1,2,4
1,40,2,9,1000,7,2,4
1,35,1,11,25000,7,2,4
1,33,2,11,25000,7,2,4
1,39,2,27,65000,5,3,4
1,0,1,0,0,7,1,4
1,0,2,0,0,7,1,4
1,43,2,21,50000,1,1,4
1,44,1,41,150000,1,1,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
1,0,1,0,0,7,1,4
1,43,1,41,0,1,2,4
1,39,2,37,0,1,3,4
1,44,2,28,65000,7,1,4
1,0,2,0,0,7,1,4
1,45,2,41,94000,1,1,4
1,39,1,31,75000,1,1,4
1,39,2,10,24000,1,4,4
1,39,1,7,0,1,5,4
1,40,2,20,43000,5,3,4
1,0,2,0,0,7,1,4
2,39,2,3,0,6,5,4
1,44,2,31,73000,7,2,4
1,39,2,1,0,7,5,4
